,entry_time,exit_time,symbol,direction,shares,entry_price,exit_price,pnl,pnl_pct,r_multiple,holding_time_hours,exit_reason,partial_exits
9,2025-07-30 11:10:00,2025-07-30 11:55:00,TSLA,short,47,316.8814885406494,319.42458609008787,-120.52558482360814,-0.8092533763941201,-1.0759017090825418,0.75,Stop loss,0
10,2025-07-31 13:25:00,2025-07-31 13:35:00,TSLA,short,48,309.7290606842041,311.4245858917236,-82.38520996093575,-0.5541483698886124,-1.1145976174775223,0.16666666666666666,Stop loss,0
11,2025-08-01 09:55:00,2025-08-01 10:15:00,TSLA,short,49,300.16984732055664,303.7917277908325,-178.47214304351758,-1.213409230158788,-1.0496325975791756,0.3333333333333333,Stop loss,0
12,2025-08-04 10:05:00,2025-08-04 10:25:00,TSLA,long,48,311.2863637390136,308.47654394531247,-135.8713500976546,-0.9093405483729209,-1.0659568725980462,0.3333333333333333,Stop loss,0
13,2025-08-05 09:50:00,2025-08-05 10:00:00,TSLA,long,47,312.3960186309815,309.8349037322998,-121.37240023803963,-0.8266403348362872,-1.0732596665157181,0.16666666666666666,Stop loss,0
14,2025-08-06 09:45:00,2025-08-06 15:55:00,TSLA,long,47,316.1721061706542,319.80001145935057,169.51154856872864,1.1407169141622482,1.0652538848195947,6.166666666666667,Time stop,0
15,2025-08-08 09:50:00,2025-08-08 15:55:00,TSLA,long,45,331.0254153442383,329.51515267944336,-68.96181991577214,-0.4629508237074499,-0.3490519346031234,6.083333333333333,Time stop,0
16,2025-08-13 14:10:00,2025-08-13 15:55:00,TSLA,short,43,339.82521113586427,339.5096663360596,12.568426391601406,0.08601156602661139,0.07399813691619943,1.75,Time stop,0
17,2025-08-14 11:20:00,2025-08-14 13:25:00,TSLA,short,44,333.7030601196289,333.86991164968873,56.39118812213064,0.38405938243633714,0.735049718987638,2.0833333333333335,Stop loss,1
18,2025-08-15 11:40:00,2025-08-15 13:05:00,TSLA,short,45,331.2992638397217,331.4649134716415,-8.454233436393167,-0.05670759782700886,-0.0702133864144811,1.4166666666666667,Stop loss,0
19,2025-08-18 12:05:00,2025-08-18 15:50:00,TSLA,long,44,334.17710636901853,334.01001781583403,-8.351896340117946,-0.056800966401978896,-0.08810169973314672,3.75,Stop loss,0
20,2025-08-19 09:55:00,2025-08-19 10:35:00,TSLA,long,44,339.1644926147461,336.8015009689331,-104.97163241577186,-0.7034105781969889,-1.0871322333251805,0.6666666666666666,Stop loss,0
21,2025-08-20 09:45:00,2025-08-20 13:40:00,TSLA,short,46,323.46019827270504,323.6219283718414,216.03273627049356,1.4519139779936103,2.0809723464060133,3.9166666666666665,Stop loss,3
22,2025-08-21 12:35:00,2025-08-21 13:35:00,TSLA,short,46,320.3697337799072,320.52991864679717,-8.368503876937666,-0.056785638012145354,-0.09994348700972182,1.0,Stop loss,0
23,2025-08-22 10:00:00,2025-08-22 10:20:00,TSLA,long,44,332.4868695831299,332.3206261483383,-8.314711130828982,-0.05683553992847023,-0.06758209600400662,0.3333333333333333,Stop loss,0
24,2025-08-25 11:35:00,2025-08-25 15:55:00,TSLA,long,43,345.232527557373,346.42170372009275,50.134574996950334,0.33772030608341985,0.47442701083682565,4.333333333333333,Time stop,0
25,2025-08-26 15:20:00,2025-08-26 15:55:00,TSLA,long,42,349.71477854919436,351.59410401916506,77.93166973876919,0.530579792440815,0.7813415214789342,0.5833333333333334,Time stop,0
26,2025-08-27 12:25:00,2025-08-27 15:55:00,TSLA,short,42,350.4647861480713,349.67475,32.18151821899437,0.21863155858918168,0.33237910518946095,3.5,Time stop,0
27,2025-08-28 11:25:00,2025-08-28 12:50:00,TSLA,short,43,341.75902767944336,344.12195668029784,-102.60594703674258,-0.6982068128559036,-1.0891076690365287,1.4166666666666667,Stop loss,0
28,2025-08-29 10:00:00,2025-08-29 15:55:00,TSLA,short,43,341.97891889953615,334.13698622131346,205.83439892578235,1.399748996824083,2.164992202526513,5.916666666666667,Time stop,3
29,2025-09-03 10:25:00,2025-09-03 14:30:00,TSLA,long,44,336.24802656555175,336.079902552269,131.8149414770669,0.8909477194789607,0.8650768441282277,4.083333333333333,Stop loss,1
30,2025-09-08 13:00:00,2025-09-08 15:55:00,TSLA,short,43,345.09238214111326,346.57319389343263,-64.67490534973285,-0.4358449053383688,-0.4667197201477173,2.9166666666666665,Time stop,0
31,2025-09-09 10:00:00,2025-09-09 10:05:00,TSLA,short,43,345.52716220092776,347.28856299591064,-76.74023418426367,-0.5165025515124532,-1.123950088565021,0.08333333333333333,Stop loss,0
32,2025-09-10 10:45:00,2025-09-10 12:40:00,TSLA,long,42,353.426625,353.2499116875,-8.421959124999944,-0.05673676574579588,-0.06185869287388979,1.9166666666666667,Stop loss,0
33,2025-09-11 10:10:00,2025-09-11 15:55:00,TSLA,long,42,354.82331909179686,368.6106159210205,190.47846151733467,1.2781576690919618,2.167550622718851,5.75,Time stop,3
34,2025-09-12 09:55:00,2025-09-12 15:55:00,TSLA,long,38,384.752277557373,395.802,351.4410412902869,2.403741054821553,2.2599778733558393,6.0,Time stop,3
35,2025-09-15 14:00:00,2025-09-15 15:55:00,TSLA,short,36,412.9534236602783,410.4501176147461,207.96669229126076,1.398911410502928,1.1573327405816494,1.9166666666666667,Time stop,1
36,2025-09-16 15:30:00,2025-09-16 15:55:00,TSLA,long,35,422.5311673278809,421.3392127990723,-42.7184085083008,-0.28886057449885205,-0.4073629125549725,0.4166666666666667,Time stop,0
37,2025-09-17 12:50:00,2025-09-17 14:05:00,TSLA,long,35,420.1599872131348,419.94990721952826,-8.352799776228949,-0.05680013076945119,-0.060038480356757594,1.25,Stop loss,0
38,2025-09-18 12:05:00,2025-09-18 13:05:00,TSLA,short,35,420.8844537200928,426.10793650817874,-183.8218975830086,-1.2478613002299777,-1.0482022197085,1.0,Stop loss,0
39,2025-09-22 10:00:00,2025-09-22 12:20:00,TSLA,long,33,443.4576104278564,437.6820504760742,-191.59347840881304,-1.3092261459857766,-1.0448571260903137,2.3333333333333335,Stop loss,0
40,2025-09-23 13:35:00,2025-09-23 15:15:00,TSLA,short,34,427.8149772033692,428.0288846919709,-8.27285461245799,-0.05687487962627404,-0.06431472468202339,1.6666666666666667,Stop loss,0
41,2025-09-24 10:45:00,2025-09-24 11:45:00,TSLA,long,34,439.92483906555174,435.976986076355,-135.2270016326894,-0.9040782426268025,-1.066360733299099,1.0,Stop loss,0
42,2025-09-25 13:45:00,2025-09-25 15:55:00,TSLA,short,35,422.2487614593506,423.4416259918213,-42.75025863647477,-0.28926928212191394,-0.19942548435062554,2.1666666666666665,Time stop,0
43,2025-09-26 13:55:00,2025-09-26 15:55:00,TSLA,long,34,436.2165038909912,440.19968141174314,134.42803570556634,0.906376929982938,0.9051644106667419,2.0,Time stop,0
44,2025-09-30 11:35:00,2025-09-30 13:00:00,TSLA,short,34,433.53812738037107,437.4085516433716,-132.594424942018,-0.8995370375544463,-1.067913016657065,1.4166666666666667,Stop loss,0
45,2025-10-01 10:10:00,2025-10-01 15:55:00,TSLA,long,33,450.89534843444824,459.2402662200928,272.4228059692386,1.830854226637146,1.7964403692315833,5.75,Time stop,1
46,2025-10-02 13:45:00,2025-10-02 15:55:00,TSLA,short,34,441.3264370880127,436.18798622131345,173.7073294677748,1.1576553482053225,0.6158607050412145,2.1666666666666665,Time stop,0
47,2025-10-03 10:10:00,2025-10-03 11:20:00,TSLA,short,34,431.20418141174315,431.41978350244904,-8.330471084000123,-0.0568208440394998,-0.05554985460244143,1.1666666666666667,Stop loss,0
48,2025-10-06 14:30:00,2025-10-06 15:55:00,TSLA,long,33,450.164972442627,453.13330535888673,96.95498623657096,0.6526562628839684,0.6921195975608503,1.4166666666666667,Time stop,0
49,2025-10-07 11:05:00,2025-10-07 12:35:00,TSLA,short,34,440.4496784210205,445.5461328048706,-174.27944905090249,-1.1637802000291626,-1.0517201937853577,1.5,Stop loss,0
